key,number,year,journal
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-3,3,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2011-4,4,2011,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
thipeac/2007-1,1,2007,Trans. HiPEAC
thipeac/2009-2,2,2009,Trans. HiPEAC
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2013,17,2013,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2013,17,2013,J. Graphics Tools
conf/icalt/2013,17,2013,J. Graphics Tools
conf/icalt/2013,17,2013,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2013,17,2013,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
conf/icalt/2012,16,2012,J. Graphics Tools
jods/2008-11,11,2008,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2011-15,15,2011,J. Data Semantics
jods/2008-11,11,2008,J. Data Semantics
jods/2007-9,9,2007,J. Data Semantics
jods/2008-11,11,2006,J. Data Semantics
jods/2007-9,9,2007,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2009-14,14,2009,J. Data Semantics
jods/2008-11,11,2008,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2007-9,9,2007,J. Data Semantics
jods/2011-15,15,2011,J. Data Semantics
jods/2009-14,14,2009,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2011-15,15,2011,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2009-12,12,2009,J. Data Semantics
jods/2007-9,9,2007,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2009-12,12,2009,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2011-15,15,2011,J. Data Semantics
jods/2011-15,15,2011,J. Data Semantics
jods/2009-14,14,2009,J. Data Semantics
jods/2009-12,12,2009,J. Data Semantics
jods/2008-11,11,2008,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2009-13,13,2009,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2009-12,12,2009,J. Data Semantics
jods/2009-13,13,2009,J. Data Semantics
jods/2009-13,13,2009,J. Data Semantics
jods/2009-14,14,2009,J. Data Semantics
jods/2009-13,13,2009,J. Data Semantics
jods/2007-9,9,2007,J. Data Semantics
jods/2011-15,15,2011,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2005-2,2,2005,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2009-13,13,2009,J. Data Semantics
jods/2008-11,11,2008,J. Data Semantics
jods/2009-13,13,2009,J. Data Semantics
jods/2009-12,12,2009,J. Data Semantics
jods/2009-14,14,2009,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2009-12,12,2009,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
jods/2008-11,11,2008,J. Data Semantics
jods/2008-11,11,2006,J. Data Semantics
jods/2008-10,10,2008,J. Data Semantics
jods/2003,1,2003,J. Data Semantics
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
fomac/2016-1,1,2016,Trans. Found. Mastering Chang.
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2010-5,5,2010,Trans. Data Hiding and Multimedia Security
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2010-5,5,2010,Trans. Data Hiding and Multimedia Security
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2009-4,4,2009,Trans. Data Hiding and Multimedia Security
tdhms/2009-4,4,2009,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2008-3,3,2008,Trans. Data Hiding and Multimedia Security
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2015-10,10,2015,Trans. Data Hiding and Multimedia Security
tdhms/2008-3,3,2008,Trans. Data Hiding and Multimedia Security
tdhms/2009-4,4,2009,Trans. Data Hiding and Multimedia Security
tdhms/2012-8,8,2012,Trans. Data Hiding and Multimedia Security
tdhms/2011-6,6,2011,Trans. Data Hiding and Multimedia Security
tdhms/2010-5,5,2010,Trans. Data Hiding and Multimedia Security
tdhms/2011-6,6,2011,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2011-6,6,2011,Trans. Data Hiding and Multimedia Security
tdhms/2009-4,4,2009,Trans. Data Hiding and Multimedia Security
tdhms/2012-8,8,2012,Trans. Data Hiding and Multimedia Security
tdhms/2010-5,5,2010,Trans. Data Hiding and Multimedia Security
tdhms/2012-8,8,2012,Trans. Data Hiding and Multimedia Security
tdhms/2015-10,10,2015,Trans. Data Hiding and Multimedia Security
tdhms/2008-3,3,2008,Trans. Data Hiding and Multimedia Security
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2015-10,10,2015,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2012-8,8,2012,Trans. Data Hiding and Multimedia Security
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2015-10,10,2015,Trans. Data Hiding and Multimedia Security
tdhms/2015-10,10,2015,Trans. Data Hiding and Multimedia Security
tdhms/2011-6,6,2011,Trans. Data Hiding and Multimedia Security
tdhms/2010-5,5,2010,Trans. Data Hiding and Multimedia Security
tdhms/2010-5,5,2010,Trans. Data Hiding and Multimedia Security
tdhms/2012-8,8,2012,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2009-4,4,2009,Trans. Data Hiding and Multimedia Security
tdhms/2012-7,7,2012,Trans. Data Hiding and Multimedia Security
tdhms/2015-10,10,2015,Trans. Data Hiding and Multimedia Security
tdhms/2011-6,6,2011,Trans. Data Hiding and Multimedia Security
tdhms/2008-3,3,2008,Trans. Data Hiding and Multimedia Security
tdhms/2014-9,9,2014,Trans. Data Hiding and Multimedia Security
tdhms/2008-3,3,2008,Trans. Data Hiding and Multimedia Security
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2007-8,8,2007,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2008-9,9,2008,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2007-8,8,2007,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2008-9,9,2008,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2007-8,8,2007,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2008-10,10,2008,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2008-9,9,2008,Trans. Computational Systems Biology
tcsb/2008-9,9,2008,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2005-1,1,2005,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2007-8,8,2007,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2009-11,11,2009,Trans. Computational Systems Biology
tcsb/2007-8,8,2007,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2012-14,14,2012,Trans. Computational Systems Biology
tcsb/2007-8,8,2007,Trans. Computational Systems Biology
tcsb/2005-2,2,2005,Trans. Computational Systems Biology
tcsb/2011-13,13,2011,Trans. Computational Systems Biology
tcsb/2010-12,12,2010,Trans. Computational Systems Biology
trs/2010-12,12,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2012-15,15,2012,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2012-15,15,2012,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2016-20,20,2016,T. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2016-20,20,2016,T. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2012-15,15,2012,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2016-20,20,2016,T. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2012-15,15,2012,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
trs/2011-13,13,2011,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2016-20,20,2016,T. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2015-19,19,2015,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2016-20,20,2016,T. Rough Sets
trs/2019-21,21,2019,T. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2010-12,12,2010,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2008-8,8,2008,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2008-9,9,2008,Trans. Rough Sets
trs/2011-14,14,2011,Trans. Rough Sets
trs/2013-16,16,2013,Trans. Rough Sets
trs/2014-17,17,2014,Trans. Rough Sets
trs/2010-11,11,2010,Trans. Rough Sets
trs/2009-10,10,2009,Trans. Rough Sets
trs/2014-18,18,2014,Trans. Rough Sets
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2012-15,15,2012,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2013-20,20,2013,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2008-1,1,2008,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2018-33,33,2018,Trans. Computational Science
tcos/2010-7,7,2010,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2014-22,22,2014,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2015-25,25,2015,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2009-4,4,2009,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2013-19,19,2013,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2019-34,34,2019,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2014-23,23,2014,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2013-21,21,2013,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2011-12,12,2011,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2016-27,27,2016,Trans. Computational Science
tcos/2010-8,8,2010,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2018-32,32,2018,Trans. Computational Science
tcos/2009-5,5,2009,Trans. Computational Science
tcos/2010-10,10,2010,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2016-28,28,2016,Trans. Computational Science
tcos/2012-16,16,2012,Trans. Computational Science
tcos/2014-24,24,2014,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2008-2,2,2008,Trans. Computational Science
tcos/2009-6,6,2009,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2013-18,18,2013,Trans. Computational Science
tcos/2011-13,13,2011,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2010-9,9,2010,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2016-26,26,2016,Trans. Computational Science
tcos/2010-11,11,2010,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2013-17,17,2013,Trans. Computational Science
tcos/2011-14,14,2011,Trans. Computational Science
tcos/2018-31,31,2018,Trans. Computational Science
tcos/2009-3,3,2009,Trans. Computational Science
tcos/2017-29,29,2017,Trans. Computational Science
